1,"SELECT max (z) , min (z) into mydb.MyTable_# from PhotoObjAll WHERE (ra BETWEEN # AND #) AND (PhotoObjAll.dec BETWEEN # AND #) and z > #"
2019-05-23 09:30:00,1
