1,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.specobjid, s.z as redshift, s.zErr, s.zWarning, s.class, p.type, s.type FROM Galaxy AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND g BETWEEN # AND # AND zWarning > #"
2019-08-11 18:37:00,1
