9,select top # * from [Yang_dr7objid]
2019-11-15 08:04:00,1
2019-11-15 09:08:00,1
2019-11-15 09:43:00,1
2019-11-15 09:51:00,1
2019-11-15 09:53:00,1
2019-11-15 10:05:00,1
2019-11-18 06:10:00,1
2019-11-18 06:15:00,1
2019-11-22 05:34:00,1
