6,select top # * from [LBA2_n]
2019-11-25 02:14:00,1
2019-12-18 02:43:00,1
2019-12-18 02:45:00,1
2019-12-18 02:47:00,1
2019-12-18 02:48:00,1
2019-12-19 01:54:00,1
