2,"SELECT TOP # ra, dec, z into mydb.MyTable_# FROM specObj where ra BETWEEN # and # AND dec BETWEEN # and # AND redshift BETWEEN # AND # AND class = # AND zWarning = #"
2019-04-14 07:06:00,2
