1,"SELECT TOP # s.plate, s.mjd, s.fiberid, s.fiberID FROM ..SpecObj as s WHERE s.zWarning = # AND (s.class = #) AND (s.secTarget & (dbo.fSecTarget (#) ) > #)"
2019-07-26 00:55:00,1
