1,"select top # p.objid, p.ra, p.dec from galaxy p, specobj s, dbo.fgetNearByObjEq (#, # , #) n where p.objid = s.bestobjid and p.objid = n.objid and s.bestobjid = n.objid"
2019-12-13 23:36:00,1
