3,"SELECT objID, Ra, Dec, modelMag_g, modelMagErr_g, modelMag_r, modelMagErr_r, modelMag_i, modelMagErr_i into mydb.MyTable from PhotoObj WHERE (ra between # and #) and (dec between # and #)"
2019-06-19 04:49:00,1
2019-06-19 05:47:00,1
2019-06-19 05:49:00,1
