10,select * from speo1#
2019-04-02 03:10:00,1
2019-04-02 03:11:00,1
2019-04-02 03:13:00,1
2019-04-02 03:15:00,1
2019-04-02 03:17:00,1
2019-04-02 03:18:00,1
2019-04-02 03:20:00,1
2019-04-02 03:22:00,1
2019-04-02 03:24:00,1
2019-04-02 03:25:00,1
