18,"SELECT deVMagErr_g, deVMagErr_r FROM PhotoObjAll WHERE objID = #"
2019-03-20 15:27:00,2
2019-03-20 15:28:00,5
2019-03-20 15:29:00,4
2019-03-20 15:30:00,5
2019-03-20 15:31:00,2
