1,"SELECT top #, s.bestobjid, s.plate, s.mjd, s.fiberid FROM spec u, SpecObj s WHERE u.plate = s.plate and u.mjd = s.mjd and u.fiberid = s.fiberid"
2019-01-10 11:58:00,1
