2,"select top # p.fieldID, p.objID into mydb.galaxy_sort2 from Galaxy as p where p.dec > = # AND p.dec < # AND exists (select g.fieldID, g.objID from Galaxy as g where p.fieldID = g.fieldID AND p.dec > = # AND p.dec < # group by fieldID, objID having count (objID) > #)"
2019-05-22 12:30:00,2
