1,"SELECT TOP ALL p.objid, p.u, p.g, p.r, p.i, p.z, s.class, s.z as redshift, FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND g BETWEEN # AND #"
2019-10-05 08:27:00,1
