2,"select DISTINCT G.objid, G.ra, G.dec, G.u, G.g, G.r, G.i, G.z, G.fieldID, G.specobjid, S.subclass, S.z, S.veldisp, s.elodieFeH, Z.nvote, Z.spiral, Z.elliptical, Z.uncertain from zooSpec Z join Galaxy G on Z.specObjID = G.specObjID join Frame F on F.fieldID = G.fieldID join SpecObj S on S.specObjID = G.specObjID Where #> = RAND ()"
2019-10-27 16:21:00,2
