12,select count (*) from specobj
2019-01-28 17:36:00,1
2019-06-07 19:39:00,1
2019-06-07 19:40:00,1
2019-06-07 19:42:00,1
2019-07-15 16:45:00,1
2019-12-30 13:15:00,1
2019-12-30 13:17:00,1
2019-12-30 13:34:00,1
2019-12-30 13:48:00,1
2019-12-30 13:51:00,2
2019-12-31 10:50:00,1
