1,"SELECT TOP # specObjID, ra, dec, z, logm_tot_p5# into mydb.MyTable from galSpecExtra as se JOIN SpecObj as so ON se.ObjID = so.bestObjID WHERE (ra between # and #) and (dec between # and #) and z = # and logm_tot_p5#> # and class = #"
2019-05-02 04:56:00,1
