1,"select top # g.psfMag_u, g.psfMag_g, m.logMass, g.psfMag_u-g.psfMag_g as color from galaxy g join SpecObj s on s.bestObjID = g.objId join stellarMassFSPSGranEarlyDust m on m.specObjID = s.specObjID where g.psfMag_u-g.psfMag_g between # and #"
2019-09-03 12:20:00,1
