1,"SELECT s.ra, s.dec, s.psfMAG_r, s.secTarget FROM SpecObj as s JOIN dbo.fGetNearbySpecObjEq (#, #, #) AS N on N.SpecobjID = s.SpecobjID WHERE (s.secTarget&#) > #"
2019-09-02 18:10:00,1
