1,"select p.objID, ra, dec, z, mjd, modelMag_u-modelMag_r, modelMag_r-modelMag_z, modelMag_g, modelMag_i from PhotoObjAll as p, SpecObjAll as s into MyDB.test1 where p.objID = s.objectID modelMag_u-modelMag_r < # AND modelMag_r-modelMag_z < # AND modelMag_u-modelMag_r > # + # * modelMag_r-modelMag_z"
2019-05-01 06:39:00,1
