1,"SELECT s.objID, s.ra, s.dec, s.secTarget FROM ..SpecObj s, dbo.fGetNearbyObjEq (#, #, #) AS N WHERE N.specobjID = s.specobjID and (s.secTarget&#) > # and s.psfMag_r < #"
2019-09-01 15:27:00,1
