1,"SELECT ObjID, r, g, i, u, u-r as redness into mydb.Red_E_Galaxies FROM mydb.E_Galaxies as e WHERE (redness > #) & (redness < #) ORDER BY redness ASC"
2019-08-14 08:52:00,1
