1,"select ra, dec psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z from PhotoObj where (ra between #-# and #+#) and (dec between #-# and #+#)"
2019-04-01 09:11:00,1
