1,"SELECT subclass, count (specObjID) as num, min (z) as min_redshift, max (z) as max_redshift, avg (z) as avg_redshift, min (snMedian) as min_snMedian, max (snMedian) as max_snMedian, avg (snMedian) as avg_snMedian FROM specObj WHERE class = # and zWarning = # GROUP by subclass decs"
2019-08-14 02:57:00,1
