2,"select mr.x, mr, y, mr.z, mr.velx, mr.vely, mr.velz, mr.halfmassradius from dbo.fCover (#, #, #, #, @qry.ToString () ) cov , mpahalotrees.mr mr where mr.snapnum = # and mr.phkey between cov.keymin and mr.keymax and @qry.Contains (mr.x+cov.ShiftX, mr.y+cov.ShiftY, mr.Z+cov.ShiftZ) = #"
2019-05-05 16:23:00,2
