2,"SELECT DISTINCT p.ra, p.dec, p.objid, p.psfMag_u, p.psfMag_g, p.psfMag_r, p.psfMag_i, p.psfMag_z, p.type FROM PhotoObjAll AS p WHERE ( (p.ra between # and #) and (p.dec between # and #) )"
2019-11-04 00:15:00,2
