9,select top # * from [OpenSN]
2019-03-21 18:49:00,1
2019-03-22 08:38:00,1
2019-03-22 10:04:00,1
2019-03-22 10:23:00,1
2019-03-22 10:36:00,1
2019-03-22 12:21:00,1
2019-03-22 12:46:00,1
2019-07-08 12:09:00,1
2019-08-08 09:13:00,1
