2,"SELECT TOP # modelmag_g, devmag_g, expmag_g, devrad_g, exprad_g, devab_g, expab_g, extinction_g, z into mydb.sampleA from dr1#.galaxy ORDER BY random_index"
2019-09-20 16:40:00,2
