6,select top # * from [sample_gt1_n_r]
2019-11-18 03:49:00,1
2019-12-14 03:00:00,1
2019-12-14 04:42:00,1
2019-12-25 04:36:00,1
2019-12-27 00:21:00,1
2019-12-30 01:27:00,1
