1,"SELECT q.KODIAQ, q.zem, q.Exp, q.RA, q.DE into mydb.sample_a FROM mydb.sa_qso AS p JOIN mydb.allxqso q ON q.KODIAQ = p.name"
2019-02-11 04:36:00,1
