2,"SELECT TOP # p.u, p.g, p.r, p.i, p.z DECLARE @var float FROM Galaxy AS p, dbo.fGetNearbyObjEq (#, #, #) as N WHERE p.objID = N.objID"
2019-11-24 02:15:00,2
