2,"select A.specObjID, A.plateid, A.mjd, A.fiberid, B.sii_#_flux, B.sii_#_flux_err, B.oi_#_flux, B.oi_#_flux_err, B.sii_#_flux, B.sii_#_flux_err INTO MYDB.Rosi_agn_c FROM MYDB.AGN as A JOIN galSpecLine as B on A.specObjID = B.specObjID"
2019-04-06 11:18:00,2
