1,"SELECT top # gal.u, gal.g, gal.r, gal.i, gal.z, gal.err_u, gal.err_g, gal.err_r, gal.err_i, gal.err_z, s.z as y into mydb.valid from galaxy gal JOIN specObj s on s.bestObjID = gal.objID WHERE s.class = # AND s.z BETWEEN # and #"
2019-03-12 06:45:00,1
