1,"SELECT TOP # specObjID, z, ra, dec, spectroFlux_i FROM SpecObj WHERE class = # AND zWarning = # AND z > # AND z < # AND ra < # AND dec > # AND dec < #"
2019-04-15 17:32:00,1
