2,"SELECT s.specObjID, s.plate, s.mjd, s.fiberid from mydb.PSB_nn AS id, SpecObj AS s WHERE (id.plate = s.plate AND id.mjd = s.mjd AND id.fiberid = s.fiberid)"
2019-12-09 11:19:00,2
