1,"SELECT ALL p.objID, p.RA, p.DEC, s.Z, s.Z_err, gal.sfr_tot_p5# into mydb.alvaro_yago_sfrs from PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid JOIN galSpecExtra AS gal ON gal.specobjid = s.specobjid WHERE p.petroMag_r < # AND p.petroMag_g < # AND p.petroMag_u < # AND s.z> # AND s.z< #"
2019-10-04 07:21:00,1
