2,"SELECT n.objid, p.objid, p.specObjId, p.ra, p.dec FROM fGetNearbyObjEq (#, #, #) as n INNER JOIN PhotoObjAll p ON n.objID = p.objID"
2019-02-13 05:18:00,2
