1,"SELECT p.ra, p.dec, p.z, s.ra, s.dec, s.z FROM PhotoObj AS p JOIN SpecObj AS s ON s.specobjid = p.objid WHERE subclass = # and modelmag_g< #"
2019-09-09 04:32:00,1
