1,"SELECT objid, ra, dec FROM PhotoPrimary WHERE flags & (dbo.fPhotoFlags (#) + dbo.fPhotoFlags (#) ) = # and (petroMag_rextinction_r) between # and # and Type = #"
2019-03-27 03:14:00,1
