1,"SELECT ra, dec, z, spectroFlux_u, spectroFlux_g, spectroFlux_r, spectroFlux_i, spectroFlux_z into mydb.SDSS_specZ_northern from SDSS_specZ WHERE ra> # AND ra< # AND z< # ORDER by z"
2019-01-21 05:17:00,1
