1,"SELECT top # b.objid, m.BOSS_HEADS_DEC as dec, m.BOSS_HEADS_RA as ra, b.distance from MyDB.RA_AND_DEC m CROSS APPLY dbo.fGetNearbyObjEq (m.BOSS_HEADS_RA, m.BOSS_HEADS_DEC, .#) b order by distance WHERE m.BOSS_HEADS_RA IN ()"
2019-01-22 16:52:00,1
