2,"SELECT SPA.ra, SPA.dec, SPA.z, SPA.petroMag_u, SPA.petroMag_g, SPA.petroMag_r , SA.velDisp, PA.deVRad_r, FSPSG.logMass into GU2#_hw5_# From PhotoObjAll as PA, SpecPhotoAll as SPA, SpecObjAll as SA, stellarMassFSPSGranEarlyDust as FSPSG Where SPA.class = # and SPA.z < # and SPA.specObjID = PA.specObjID and SPA.specObjID = SA.specObjID, SPA.specOpjID = FSPSG.specobjID"
2019-05-05 09:50:00,2
