1,"SELECT TOP # p.objid, p.ra, p.dec, p.run, p.rerun, p.camcol, p.field, s.specobjid, s.class, s.z as redshift, FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND g BETWEEN # AND #"
2019-09-11 17:50:00,1
