1,"SELECT ra, dec, z, zErr, velDisp, velDispErr, class, subClass FROM SpecObj as s WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # AND class = Galaxy"
2019-11-02 23:42:00,1
