1,"SELECT TOP # pz.z, pz.zErr, G.modelFlux_u, G.modelFlux_g, G.modelFlux_r FROM dbo.fGetNearbyObjEq (#, #, #) AS GN JOIN Galaxy AS G ON GN.objID = G.objID JOIN PhotoTag AS pt ON pt.objID = G.objID JOIN Photoz AS pz ON GN.objID = pz.objID ORDER by distance"
2019-04-03 08:35:00,1
