2,"select stripe, run from Segment order by stripe select top # objid, ra, dec, modelmag_u, modelmag_g, modelmag_r, modelmag_i, modelmag_z, z from SpecPhoto where specclass = # and zconf > .#"
2019-05-13 11:56:00,2
