1,"SELECT ra, dec, psfmag_g, psfmagerr_g, psfmag_r, psfmagerr_r into mydb.MyTable from Star WHERE ( (flags_r & #) ! = #) AND ( (flags_r & #) = #) AND ( ((flags_r & #) = #) or (psfmagerr_r < = #) ) AND ( ((flags_r & #) = #) or (flags_r & #) = #) AND psfMag_g < #"
2019-09-09 19:07:00,1
