1,"select top # case when q.spectro = # then dbo.fSpecidFromSDSS (q.plate, q.fiberid, q.mjd, #) when q.spectro = # then dbo.fSpecidFromSDSS (q.plate, q.fiberid, q.mjd, #) else # end as SpecObjID from mydb.dr1#q as q"
2019-01-16 15:37:00,1
