1,"SELECT TOP # a.OBJID AS OBJID, a.RA AS RA, a.DEC AS DEC, dbo.fGetNearestObjIdEq (a.RA, a.DEC, #) AS sdssid, sp.z AS zsp FROM MyDB.akari AS a, dbo.SpecObjAll AS sp INTO mydb.AKARIandSDSS WHERE a.OBJID < #"
2019-08-18 20:04:00,1
