1,"SELECT TOP # g.objid, ra, dec, zns.nvote, zns.p_el as elliptical, zns.p_cw as spiralclock, zns.p_acw as spiralanticlock, zns.p_edge as edgeon, zns.p_dk as dontknow, zns.p_mg as merger FROM Galaxy as G JOIN ZooNoSpec AS zns ON G.objid = zns.objid WHERE g.clean = # and zns.nvote > = # and zns.p_cw > #"
2019-09-20 14:44:00,1
