1,"SELECT g.objid, zns.ra, zns.dec, pz.* into mydb.zooSpec_zoo1_photo_v2 From Galaxy as G JOIN ZooSpec AS zns ON G.objid = zns.objid JOIN SpecObj AS s ON s.bestObjID = G.objID JOIN Photoz AS pz ON pz.objID = G.objID WHERE g.clean = # and zns.nvote > = # and s.zWarning = #"
2019-07-12 02:51:00,1
