1,"SELECT TOP # objid, ra, dec FROM PhotoObjAll WHERE type = # AND RA between # and # AND Dec > # AND (psfMag_g -psfMag_r) between # and # AND (psfMag_u -psfMag_g) between - (#* (psfMag_g - psfMag-r) #) and (psfMag_g - psfMag_r)"
2019-10-04 10:57:00,1
