1,"select count (*) as count from star p, dbo.fgetNearByObjEq (#, #, #) n where p.objid = n.objid and (p.u BETWEEN # AND #) and (p.g BETWEEN # AND .#) and (p.r BETWEEN # AND .#) and (p.i BETWEEN # AND .#) and (p.z BETWEEN # AND .#)"
2019-11-19 21:33:00,1
