14,select top # * from [LBA1_spec]
2019-11-19 03:19:00,1
2019-11-19 03:25:00,1
2019-11-19 03:28:00,1
2019-11-19 03:30:00,1
2019-11-25 00:50:00,1
2019-12-23 00:09:00,1
2019-12-23 00:16:00,1
2019-12-23 00:18:00,1
2019-12-23 00:31:00,1
2019-12-23 02:21:00,1
2019-12-25 05:12:00,1
2019-12-25 05:13:00,1
2019-12-25 05:18:00,1
2019-12-25 05:19:00,1
