1,"SELECT dr7objid, ra, dec into mydb.spiral_feature from dbo.zoo2MainSpecz WHERE total_votes > # and t0#_edgeon_a0#_no_weight > # and t0#_edgeon_a0#_no_debiased > # and t0#_spiral_a0#_spiral_weight > # and t0#_spiral_a0#_spiral_fraction > # and t0#_spiral_a0#_spiral_weighted_fraction > # and t0#_spiral_a0#_spiral_debiased > # and t1#_arms_winding_a2#_tight_debiased > # and t1#_arms_winding_a2#_tight_fraction > #"
2019-02-06 00:08:00,1
