2,"select W.ra as wise_ra, W.dec as wise_dec, W.w1mpro, W.objID into mydb.b from DR1#.wise_xmatch as X join DR1#.wise_allsky as W on X.wise_cntr = W.cntr join mydb.aa as aa on W.sdss_objid = aa.objID where aa.dec between # and #"
2019-12-17 17:14:00,2
