1,"select specobjid, bestobjid, firstrelease, survey, sourcetype, ra, raErr, dec, decErr, z, zErr, modelMag_g, modelMag_r, modelMag_i, psfMag_g, psfMag_r, psfMag_i, petroMag_r, petroR5#_r INTO mydb.LRGcut1 from LRG where s.z < # and petroMag_r < # and psfMag_r-modelMag_r > # and ABS ((psfMag_r-psfMag_i) - (psfMag_g-psfMag_r) /#-#) < # and petroMag_r < #+ (#* (psfMag_g-psfMag_r) +#* ((psfMag_r-psfMag_i) #) )/#"
2019-12-02 07:54:00,1
