5,SELECT * FROM DR9_galaxies_with_modMag
2019-02-19 08:50:00,1
2019-02-25 22:30:00,1
2019-06-09 09:04:00,1
2019-06-09 09:05:00,1
2019-06-16 02:11:00,1
