4,"select top # p.ra, p.dec, p.deVRad_r, q.z from galaxy p, dbo.fgetNearByObjEq (#, #, #) n, galSpecInfo q where p.objid = n.objid and p.specObjID = q.specObjID and p.specObjID< >#, #"
2019-03-03 00:58:00,1
2019-03-03 00:59:00,1
2019-03-03 01:00:00,1
2019-03-03 01:01:00,1
