5,SELECT * FROM Table_dr1#_all_AGN_#
2019-10-24 01:17:00,1
2019-10-24 01:21:00,1
2019-10-24 01:28:00,1
2019-10-24 01:44:00,1
2019-10-24 02:00:00,1
