1,"SELECT ALL p.objID, p.RA, p.DEC, p.petroMag_u as u, p.petroMagErr_u as u_err, p.petroMag_g as g, p.petroMagErr_g as g_err, p.petroMag_r as r, p.petroMagErr_r as r_err, p.petroMag_i as i, p.petroMagErr_i as i_err, p.petroMag_z as z, p.petroMagErr_z as z_err, s.z as z_red, s.zErr as z_red_err into mydb.indices_xsample from mydb.crossmatch AS XM JOIN DR1#.SpecObj AS s ON s.bestobjid = XM.sdssID WHERE p.petroMag_r < # AND p.petroMag_g < # AND p.petroMag_u < # AND s.class = # AND s.z> # AND s.z< #"
2019-12-04 09:03:00,1
