1,"SELECT TOP # s.spectrographID, p.u, # as filter FROM BESTDR1..SpecObj as s, dbo.fGetNearbyObjEq (#, #, #) as b, BESTDR1..PhotoObj as p WHERE b.objID = p.objID AND (p.type = # OR p.type = #) AND s.bestObjID = p.objID"
2019-10-16 13:16:00,1
