2,"select count (*) , min (nvote) from MyTable_# where p_el_debiased > # and lgm_tot_p5# > # and zWarning = # and redshift > # and zerr > # and (zerr/redshift) < # and (petroR5#_u > # and petroR5#_g > # and petroR5#_r > # and petroR5#_i > # and petroR5#_z > #) and (petroR5#Err_u > # and petroR5#Err_g > # and petroR5#Err_r > # and petroR5#Err_i > # and petroR5#Err_z > #) and ( (petroR5#Err_u/petroR5#_u) > # and (petroR5#Err_g/petroR5#_g) > # and (petroR5#Err_r/petroR5#_r) > # and (petroR5#Err_i/petroR5#_i) > # and (petroR5#Err_z/petroR5#_z) > #)"
2019-10-27 08:22:00,2
