1,"SELECT ObjId, ra, dec, u, err_u, g, err_g, r, err_r, i, err_i, z, err_z into mydb.MyTable from dbo.PhotoObjAll WHERE (ra between # and #) and (dec between # and #)"
2019-06-22 02:29:00,1
