6,"select avg (deVMag_u-deVMag_g) , avg (deVMag_g-deVMag_r) , avg (deVMag_r-deVMag_i) , avg (deVMag_i-deVMag_z) , stdev (deVMag_u-deVMag_g) , stdev (deVMag_g-deVMag_r) , stdev (deVMag_r-deVMag_i) , stdev (deVMag_i-deVMag_z) from buta_ids2_DR7_col where z> =# and z< # and deVMag_u> # and deVMag_g> # and deVMag_r> # and deVMag_z> #"
2019-09-21 01:18:00,1
2019-09-21 01:24:00,1
2019-09-21 01:30:00,1
2019-09-21 01:33:00,1
2019-09-21 01:36:00,1
2019-09-21 01:37:00,1
